id,geo_1,geo_2,url,size,boost,title,country
B9ZVqtoz,-73.112206,46.042507,/visit/sorel-tracy/B9ZVqtoz,1,0,"Sorel-Tracy","Canada"
sighHuHS,-123.155815,49.701633,/visit/squamish/sighHuHS,1,0,"Squamish","Canada"
ZmRorfkr,-79.246864,43.159374,/visit/st-catharines/ZmRorfkr,1,0,"St. Catharines","Canada"
pMiA_SoH,-81.182655,42.77772,/visit/st-thomas/pMiA_SoH,1,0,"St. Thomas","Canada"
uKigldVe,-96.69109,49.528526,/visit/steinbach/uKigldVe,1,0,"Steinbach","Canada"
s156bbbN,-76.70102,44.170086,/visit/stella/s156bbbN,1,0,"Stella","Canada"
-ZXHeL80,-63.297,-33.418037,/visit/la-carlota/-ZXHeL80,2,0,"La Carlota","Argentina"
jWHP1df1,-113.39097,51.042313,/visit/strathmore/jWHP1df1,1,0,"Strathmore","Canada"
Wz5sGDa-,-81.62323,42.95542,/visit/strathroy/Wz5sGDa-,1,0,"Strathroy","Canada"
9zCOtcFM,-65.51088,45.723618,/visit/sussex/9zCOtcFM,1,0,"Sussex","Canada"
sPnsp4aQ,-61.83151,50.1945,/visit/natashquan/sPnsp4aQ,1,0,"Natashquan","Canada"
abk_uwre,-75.28035,45.550854,/visit/clarence-rockland/abk_uwre,1,0,"Clarence-Rockland","Canada"
M4f8D1kT,-71.80395,45.133686,/visit/coaticook/M4f8D1kT,1,0,"Coaticook","Canada"
LyqYWwls,-37.11966,-9.113585,/visit/aguas-belas-pe/LyqYWwls,2,0,"Águas Belas PE","Brazil"
W9PedmdE,-80.2169,44.50077,/visit/collingwood/W9PedmdE,1,0,"Collingwood","Canada"
JSU4K5sN,137,-4.333333,/visit/tembagapura/JSU4K5sN,2,0,"Tembagapura","Indonesia"
iPDuzQw-,-124.42883,49.3055,/visit/coombs/iPDuzQw-,1,0,"Coombs","Canada"
LTvCUEbK,-46.89169,-21.835733,/visit/vargem-grande-do-sul-sp/LTvCUEbK,2,0,"Vargem Grande do Sul SP","Brazil"
jLbI6eLL,-68.51697,63.746693,/visit/iqaluit/jLbI6eLL,2,0,"Iqaluit","Canada"
bOjMWpNN,-64.4869,48.831635,/visit/gaspe/bOjMWpNN,1,0,"Gaspé","Canada"
CbOpWvuh,-59.957005,46.19692,/visit/glace-bay/CbOpWvuh,1,0,"Glace Bay","Canada"
FtWWZpuS,-55.6575,48.92767,/visit/grand-falls-windsor/FtWWZpuS,1,0,"Grand Falls-Windsor","Canada"
R3t7R-pc,-76.96431,44.21484,/visit/greater-napanee/R3t7R-pc,1,0,"Greater Napanee","Canada"
f0h5M0YM,-123.90593,49.513966,/visit/halfmoon-bay/f0h5M0YM,1,0,"Halfmoon Bay","Canada"
xlwKBf0v,-90.40565,32.855133,/visit/yazoo-city-ms/xlwKBf0v,1,0,"Yazoo City MS","United States"
5yBhZSsE,5.665395,51.96919,/visit/wageningen/5yBhZSsE,2,0,"Wageningen","Netherlands"
VSoWltUD,-110.563255,34.413876,/visit/heber-overgaard-az/VSoWltUD,1,0,"Heber-Overgaard AZ","United States"
u2tzzLUf,18.55819,4.3946733,/visit/bangui/u2tzzLUf,1,1,"Bangui","Central African Republic"
oIqWFOz7,15.587042,49.398376,/visit/jihlava/oIqWFOz7,2,0,"Jihlava","Czechia"
aD9NMEXz,-73.47432,-42.14276,/visit/quemchi/aD9NMEXz,1,0,"Quemchi","Chile"
lsO7VCfI,-100.437035,31.463772,/visit/san-angelo-tx/lsO7VCfI,7,0,"San Angelo TX","United States"
vtLBlmuc,-71.25995,-35.280827,/visit/rio-claro/vtLBlmuc,1,0,"Río Claro","Chile"
JkfR9ypT,-15.651517,28.14635,/visit/galdar/JkfR9ypT,2,0,"Gáldar","Spain"
DEF6rhPc,-70.96071,-31.782494,/visit/salamanca/DEF6rhPc,1,0,"Salamanca","Chile"
8Ym_ibjn,-71.605316,-33.592262,/visit/san-antonio/8Ym_ibjn,1,0,"San Antonio","Chile"
O4tpMQMK,-88.35031,36.857277,/visit/benton-ky/O4tpMQMK,1,0,"Benton KY","United States"
olJJ59lR,-87.977036,43.748604,/visit/plymouth-wi/olJJ59lR,1,0,"Plymouth WI","United States"
RoygPv_V,19.753277,-17.92614,/visit/rundu/RoygPv_V,1,1,"Rundu","Namibia"
WXvGdd6T,-70.59722,-32.8338,/visit/los-andes/WXvGdd6T,1,0,"Los Andes","Chile"
aDsc4JYc,-71.5112,-31.912186,/visit/los-vilos/aDsc4JYc,1,0,"Los Vilos","Chile"
jw9l3Vsm,-73.15458,-37.092056,/visit/lota/jw9l3Vsm,1,0,"Lota","Chile"
esKmhic1,-72.9032,-38.163742,/visit/lumaco/esKmhic1,1,0,"Lumaco","Chile"
joTGRsDU,-74.422935,41.445927,/visit/middletown-ny/joTGRsDU,1,0,"Middletown NY","United States"
sUXRmg6g,6.1954618,52.140873,/visit/zutphen/sUXRmg6g,2,0,"Zutphen","Netherlands"
YE2PLRmZ,0.5896357,40.62049,/visit/sant-carles-de-la-rapita/YE2PLRmZ,2,0,"Sant Carles de la Ràpita","Spain"
XoosKDJE,-89.11673,32.771523,/visit/philadelphia-ms/XoosKDJE,1,0,"Philadelphia MS","United States"
fvp98ynE,-70.95869,-30.697895,/visit/monte-patria/fvp98ynE,1,0,"Monte Patria","Chile"
vG8pvh4g,-70.60933,-33.431446,/visit/providencia/vG8pvh4g,1,0,"Providencia","Chile"
1XO66IyQ,-52.6157,-27.100935,/visit/chapeco-sc/1XO66IyQ,7,0,"Chapecó SC","Brazil"
K5Y9ZvWk,-73.8,-41.8833,/visit/pudeto/K5Y9ZvWk,1,0,"Pudeto","Chile"
RirYGUSV,-72.68642,-45.403545,/visit/puerto-aysen/RirYGUSV,1,0,"Puerto Aysén","Chile"
EGnXmLar,-73.391975,-37.80582,/visit/canete/EGnXmLar,1,0,"Cañete","Chile"
TKhnkOGY,-72.02089,-35.095856,/visit/curepto/TKhnkOGY,1,0,"Curepto","Chile"
ANOo1Kyp,-74.42293,39.364285,/visit/atlantic-city-nj/ANOo1Kyp,2,0,"Atlantic City NJ","United States"
4U8zSBC8,-75.98101,35.114616,/visit/ocracoke-nc/4U8zSBC8,1,0,"Ocracoke NC","United States"
3BxKSyH0,-103.762726,32.85623,/visit/maljamar-nm/3BxKSyH0,1,0,"Maljamar NM","United States"
zgpw-ujA,-71.51861,-32.929947,/visit/concon/zgpw-ujA,1,0,"Concón","Chile"
0Q5z_-z4,-81.339554,41.666157,/visit/mentor-oh/0Q5z_-z4,1,0,"Mentor OH","United States"
iDZdNwwh,-72.13979,-36.629105,/visit/chillan-viejo/iDZdNwwh,1,0,"Chillán Viejo","Chile"
hkhbJugr,-71.041275,-34.70924,/visit/chimbarongo/hkhbJugr,1,0,"Chimbarongo","Chile"
wciPdSHz,77.32095,19.138252,/visit/nanded/wciPdSHz,2,0,"Nanded","India"
5bI1ZaFa,-72.01315,-37.122017,/visit/yungay/5bI1ZaFa,1,0,"Yungay","Chile"
W9j4okGB,-73.48977,-42.47203,/visit/achao/W9j4okGB,1,0,"Achao","Chile"
UpkEk8Ba,-72.1473,-45.17265,/visit/villa-maniguales/UpkEk8Ba,1,0,"Villa Maniguales","Chile"
JguGHETa,113.47442,-7.152098,/visit/pamekasan/JguGHETa,2,0,"Pamekasan","Indonesia"
L8yFsz5n,-71.35244,-40.15721,/visit/san-martin-de-los-andes/L8yFsz5n,7,0,"San Martín de los Andes","Argentina"
kS6iJH4k,-71.19699,-30.604303,/visit/ovalle/kS6iJH4k,1,0,"Ovalle","Chile"
XqTY9NvG,-72.6,-38.7667,/visit/padre-las-casas/XqTY9NvG,1,0,"Padre Las Casas","Chile"
M0Cf7Ep5,6.1552167,52.266075,/visit/deventer/M0Cf7Ep5,2,0,"Deventer","Netherlands"
USl9eiyo,36.80348,46.77377,/visit/berdyans-k/USl9eiyo,2,0,"Berdyans'k","Ukraine"
Nnw9NjT5,-75.87714,41.833965,/visit/montrose-pa/Nnw9NjT5,1,0,"Montrose PA","United States"
s5JYflxX,-72.575386,44.26006,/visit/montpelier-vt/s5JYflxX,1,0,"Montpelier VT","United States"
MUCvFsqr,-123.035095,44.942898,/visit/salem-or/MUCvFsqr,3,0,"Salem OR","United States"
CLVjUFiq,-72.45413,-38.50843,/visit/lautaro/CLVjUFiq,1,0,"Lautaro","Chile"
4ZZ9OFpV,-70.51852,-33.35267,/visit/lo-barnechea/4ZZ9OFpV,1,0,"Lo Barnechea","Chile"
HevA0suL,-87.869225,41.80503,/visit/la-grange-il/HevA0suL,1,0,"La Grange IL","United States"
ntOBTLtE,-79.96699,36.41236,/visit/mayodan-nc/ntOBTLtE,1,0,"Mayodan NC","United States"
68tWpZG8,-92.124565,30.108538,/visit/maurice-la/68tWpZG8,1,0,"Maurice LA","United States"
CT0wtbia,-72.6833,-38.25,/visit/traiguen/CT0wtbia,1,0,"Traiguén","Chile"
l6uN5vJZ,-70.614365,-26.343197,/visit/chanaral/l6uN5vJZ,1,0,"Chañaral","Chile"
JuxNC3et,-72.64173,-38.9833,/visit/pitrufquen/JuxNC3et,1,0,"Pitrufquén","Chile"
HVWdM-jm,-70.58838,-33.687473,/visit/pirque/HVWdM-jm,1,0,"Pirque","Chile"
MArk5Hph,-70.9333,-32.25,/visit/petorca/MArk5Hph,1,0,"Petorca","Chile"
8OQexBx3,-73.132706,-41.772015,/visit/calbuco/8OQexBx3,1,0,"Calbuco","Chile"
Cs5deNWo,-71.8,-43.6167,/visit/palena/Cs5deNWo,1,0,"Palena","Chile"
aAIsw-8p,-70.9,-33.746456,/visit/isla-de-maipo/aAIsw-8p,1,0,"Isla de Maipo","Chile"
6cZwzMR5,-2.5181322,53.25868,/visit/northwich/6cZwzMR5,2,0,"Northwich","United Kingdom"
2ImE2Bf6,-8.652217,40.281773,/visit/arazede/2ImE2Bf6,1,0,"Arazede","Portugal"
y2GaPqlO,-71.2192,-28.4664,/visit/huasco/y2GaPqlO,1,0,"Huasco","Chile"
9Lcoi5ED,38.9315,52.390232,/visit/zadonsk/9Lcoi5ED,1,0,"Zadonsk","Russia"
-5qpOk8L,-87.70082,30.246037,/visit/gulf-shores-al/-5qpOk8L,1,0,"Gulf Shores AL","United States"
epKj5KVH,-72.78186,-38.413567,/visit/galvarino/epKj5KVH,1,0,"Galvarino","Chile"
ADQyUn5G,-84.87909,31.040462,/visit/donalsonville-ga/ADQyUn5G,1,0,"Donalsonville GA","United States"
9ZpKnzn7,-73.0497,-41.1125,/visit/frutillar/9ZpKnzn7,1,0,"Frutillar","Chile"
uKtM6eWL,-81.17619,35.316525,/visit/dallas-nc/uKtM6eWL,1,0,"Dallas NC","United States"
QiPDSjDn,-71.69815,-33.398598,/visit/el-quisco/QiPDSjDn,1,0,"El Quisco","Chile"
IOAHeMlP,-2.003884,51.43933,/visit/calne/IOAHeMlP,2,0,"Calne","United Kingdom"
NLv8FuM0,-89.97389,34.68972,/visit/coldwater-ms/NLv8FuM0,1,0,"Coldwater MS","United States"
popufB4y,-1.7990957,42.338974,/visit/peralta/popufB4y,1,0,"Peralta","Spain"
hz6caont,-5.349472,36.168255,/visit/la-linea-de-la-concepcion/hz6caont,5,0,"La Línea de la Concepción","Spain"
riqLiA9l,-8.816566,39.602276,/visit/porto-de-mos/riqLiA9l,1,0,"Porto de Mós","Portugal"
zEFHZClA,-69.006424,44.42591,/visit/belfast-me/zEFHZClA,1,0,"Belfast ME","United States"
6MZyLg5D,18.984037,46.528122,/visit/kalocsa/6MZyLg5D,1,0,"Kalocsa","Hungary"
gDcDgWBG,-98.70757,35.526165,/visit/weatherford-ok/gDcDgWBG,1,0,"Weatherford OK","United States"
HM5LL1pm,5.579666,50.632557,/visit/liege/HM5LL1pm,6,0,"Liège","Belgium"
NJLpVJPt,-1.7222534,41.904297,/visit/tarazona/NJLpVJPt,1,0,"Tarazona","Spain"
4Rby_khC,-73.71172,5.306899,/visit/lenguazaque/4Rby_khC,1,0,"Lenguazaque","Colombia"
XBPdKF7c,-62.717693,17.302607,/visit/basseterre/XBPdKF7c,6,1,"Basseterre","Saint Kitts and Nevis"
Dhw6S_DK,-75.811745,6.67745,/visit/liborina/Dhw6S_DK,1,0,"Liborina","Colombia"
XAOjV7iH,0.5156095,52.34757,/visit/mildenhall/XAOjV7iH,3,0,"Mildenhall","United Kingdom"
vnoDgtNx,-73.319084,4.972354,/visit/macanal/vnoDgtNx,1,0,"Macanal","Colombia"
W7PXK9aK,-74.26241,4.7335377,/visit/madrid/W7PXK9aK,1,0,"Madrid","Colombia"
mP9QdCSt,-3.643315,37.10893,/visit/alhendin/mP9QdCSt,1,0,"Alhendín","Spain"
r5q8L9oF,-75.34146,6.176967,/visit/marinilla/r5q8L9oF,1,0,"Marinilla","Colombia"
9wkf4OoZ,0.8735607,41.52237,/visit/les-borges-blanques/9wkf4OoZ,1,0,"Les Borges Blanques","Spain"
Om2IMXUv,-75.051544,5.300064,/visit/marquetalia-caldas/Om2IMXUv,1,0,"Marquetalia","Colombia"
XALHDuAE,-75.739334,4.937107,/visit/marsella/XALHDuAE,1,0,"Marsella","Colombia"
mHpfa8M5,-73.14306,5.196395,/visit/miraflores/mHpfa8M5,1,0,"Miraflores","Colombia"
v5ybpMhA,-70.23362,1.2521739,/visit/mit/v5ybpMhA,1,0,"Mitú","Colombia"
Uy5Akdf5,15.126286,62.900585,/visit/revsund/Uy5Akdf5,1,0,"Revsund","Sweden"
0AVQd51a,-58.144714,-32.224934,/visit/colon/0AVQd51a,1,0,"Colón, Entre Rios","Argentina"
YZZMw1Hz,7.06704,46.35087,/visit/ormont-dessous/YZZMw1Hz,1,0,"Ormont-Dessous","Switzerland"
h74d3gz2,-75.417206,7.976803,/visit/montelibano/h74d3gz2,1,0,"Montelíbano","Colombia"
lFmBBxEK,-76.62811,2.753912,/visit/morales/lFmBBxEK,1,0,"Morales","Colombia"
HuffxXC3,4.805528,43.949318,/visit/avignon/HuffxXC3,3,0,"Avignon","France"
zCYlesWY,-74.10302,5.531629,/visit/muzo/zCYlesWY,1,0,"Muzo","Colombia"
l62BAZtP,-84.05513,10.01824,/visit/san-isidro-de-heredia/l62BAZtP,1,0,"San Isidro de Heredia","Costa Rica"
h3qE5rIs,-74.1577,5.132306,/visit/pacho/h3qE5rIs,1,0,"Pacho","Colombia"
rvqrQXyJ,-75.774536,2.4493146,/visit/paicol/rvqrQXyJ,1,0,"Paicol","Colombia"
1hlBQs0c,-60.63787,-32.06971,/visit/diamante/1hlBQs0c,1,0,"Diamante","Argentina"
fQayY4pY,-75.62017,5.0201845,/visit/palestina/fQayY4pY,1,0,"Palestina","Colombia"
4dUUP7LE,-42.69455,-21.389235,/visit/cataguases-mg/4dUUP7LE,6,0,"Cataguases MG","Brazil"
ipEh4Lsj,-72.55082,5.170847,/visit/aguazul/ipEh4Lsj,1,0,"Aguazul","Colombia"
JagbWsBl,-73.23711,10.034716,/visit/agustin-codazzi/JagbWsBl,1,0,"Agustin Codazzi","Colombia"
PVcrULXL,-75.77917,4.673497,/visit/alcala/PVcrULXL,1,0,"Alcalá","Colombia"
jNHBD4tV,-7.3085747,54.996613,/visit/londonderry/jNHBD4tV,5,0,"Londonderry","United Kingdom"
ik8KBZDO,-75.14174,6.375829,/visit/alejandria/ik8KBZDO,1,0,"Alejandría","Colombia"
c6K8MYVY,-4.7659225,40.646263,/visit/la-colilla/c6K8MYVY,1,0,"La Colilla","Spain"
A6ajr976,-122.71406,38.44043,/visit/santa-rosa-ca/A6ajr976,6,0,"Santa Rosa CA","United States"
oJCFtbTS,7.492241,5.5249524,/visit/umuahia/oJCFtbTS,4,0,"Umuahia","Nigeria"
uVVYQhi9,-75.074455,6.907845,/visit/amalfi/uVVYQhi9,1,0,"Amalfi","Colombia"
mTd_4okb,-75.99481,4.794513,/visit/ansermanuevo/mTd_4okb,1,0,"Ansermanuevo","Colombia"
nK_08pV0,-74.59359,4.521047,/visit/apulo/nK_08pV0,1,0,"Apulo","Colombia"
6qK4h4hY,-74.416016,4.272793,/visit/arbelaez/6qK4h4hY,1,0,"Arbeláez","Colombia"
lEjxMmFJ,-73.43734,5.754518,/visit/arcabuco/lEjxMmFJ,1,0,"Arcabuco","Colombia"
yvlGEIDj,-77.21646,2.040952,/visit/balboa/yvlGEIDj,1,0,"Balboa, Cauca","Colombia"
z414fuH4,-75.05421,3.151685,/visit/baraya/z414fuH4,1,0,"Baraya","Colombia"
OMzCzPxz,-48.625027,-17.744518,/visit/caldas-novas-go/OMzCzPxz,5,0,"Caldas Novas GO","Brazil"
7S28h4nV,-74.59532,5.0678086,/visit/guaduas/7S28h4nV,1,0,"Guaduas","Colombia"
MaM3laCU,-75.80411,4.9947367,/visit/belalcazar/MaM3laCU,1,0,"Belalcazar","Colombia"
actHqPoX,-75.86926,5.200903,/visit/belen-de-umbria/actHqPoX,1,0,"Belen de Umbria","Colombia"
nH2RuuZf,-75.66638,6.605077,/visit/belmira/nH2RuuZf,1,0,"Belmira","Colombia"
NlwbG10k,-101.421524,26.908037,/visit/monclova/NlwbG10k,3,0,"Monclova","Mexico"
pWdaouLf,-75.5511,7.1129227,/visit/briceno/pWdaouLf,1,0,"Briceño","Colombia"
nliKKi18,-47.293537,-23.20008,/visit/salto-sp/nliKKi18,4,0,"Salto SP","Brazil"
QLIVOvTi,-64.34051,-34.44031,/visit/nicolas-bruzone/QLIVOvTi,1,0,"Nicolás Bruzone","Argentina"
hRGzQccW,-15.4465065,27.902237,/visit/agueimes/hRGzQccW,2,0,"Agüimes","Spain"
1QiVzrh2,-73.47142,5.006385,/visit/guateque/1QiVzrh2,1,0,"Guateque","Colombia"
9WE6e9Vk,-73.4901,4.968157,/visit/guayata/9WE6e9Vk,1,0,"Guayatá","Colombia"
QpdAoPW4,-72.76254,11.066345,/visit/hatonuevo/QpdAoPW4,1,0,"Hatonuevo","Colombia"
uRFioNst,-75.73277,6.208319,/visit/heliconia/uRFioNst,1,0,"Heliconia","Colombia"
e9RhWmee,-73.24079,8.16782,/visit/higueron/e9RhWmee,1,0,"Higueron","Colombia"
BjEyIOG4,-74.73702,5.2039695,/visit/honda/BjEyIOG4,1,0,"Honda","Colombia"
sctU6U2m,-64.29824,-31.074062,/visit/el-manzano/sctU6U2m,1,0,"El Manzano","Argentina"
SpWysw0f,-76.68809,5.157449,/visit/istmina/SpWysw0f,1,0,"Istmina","Colombia"
-4pOyGfP,-75.61903,6.1681833,/visit/itag/-4pOyGfP,1,0,"Itagüí","Colombia"
SeYG2txY,-79.1205,44.1094,/visit/uxbridge/SeYG2txY,1,0,"Uxbridge","Canada"
LRhVdi1g,-73.364136,5.385032,/visit/jenesano/LRhVdi1g,1,0,"Jenesano","Colombia"
pElCtBb1,-68.58335,-31.68333,/visit/pocito/pElCtBb1,1,0,"Pocito","Argentina"
IjEINgMc,-75.97878,2.198444,/visit/la-argentina/IjEINgMc,1,0,"La Argentina","Colombia"
lON5eDA_,-76.97112,1.600678,/visit/la-cruz/lON5eDA_,1,0,"La Cruz","Colombia"
dXc3YK2y,-77.40442,1.298637,/visit/la-florida/dXc3YK2y,1,0,"La Florida","Colombia"
1byWRIqV,-76.905,0.423385,/visit/la-hormiga/1byWRIqV,1,0,"La Hormiga","Colombia"
qAHZp8wQ,-77.5798,1.4729,/visit/la-llanada/qAHZp8wQ,1,0,"La Llanada","Colombia"
6644Pp3g,-61.469543,-33.144756,/visit/arequito/6644Pp3g,2,0,"Arequito","Argentina"
Cvo84SaX,-68.7466,-30.241682,/visit/san-jose-de-jachal/Cvo84SaX,1,0,"San José de Jáchal","Argentina"
mT45Covl,-72.49654,7.298618,/visit/labateca/mT45Covl,1,0,"Labateca","Colombia"
WJPYboHT,-77.30343,1.935721,/visit/leiva/WJPYboHT,1,0,"Leiva","Colombia"
4k0B628q,-76.495026,3.545337,/visit/yumbo/4k0B628q,1,0,"Yumbo","Colombia"
n2MbZGNI,-73.17118,5.284206,/visit/zetaquira/n2MbZGNI,1,0,"Zetaquira","Colombia"
KTgT0YM5,-60.221176,-26.872004,/visit/quitilipi/KTgT0YM5,1,0,"Quitilipi","Argentina"
BjarxeU2,-42.628254,-19.518974,/visit/coronel-fabriciano-mg/BjarxeU2,3,0,"Coronel Fabriciano MG","Brazil"
oO4a1nEd,2.6288524,6.496857,/visit/porto-novo/oO4a1nEd,1,1,"Porto Novo","Benin"
Xn0Nq9gI,-5.082674,37.541466,/visit/ecija/Xn0Nq9gI,5,0,"Écija","Spain"
nd8f-tbb,-61.702194,-33.11309,/visit/san-jose-de-la-esquina/nd8f-tbb,1,0,"San José de la Esquina","Argentina"
0Lk6brv9,-76.92544,2.038267,/visit/sucre/0Lk6brv9,1,0,"Sucre","Colombia"
iYjlqI2X,-73.62093,5.620003,/visit/sutamarchan/iYjlqI2X,1,0,"Sutamarchán","Colombia"
iXDistUL,-73.452194,5.023402,/visit/sutatenza/iXDistUL,1,0,"Sutatenza","Colombia"
9c8zSQf2,-74.09636,4.916962,/visit/tabio/9c8zSQf2,1,0,"Tabio","Colombia"
FghwEkFu,-75.7147,5.664999,/visit/tamesis/FghwEkFu,1,0,"Tamesis","Colombia"
XiBcHUH8,2.6636066,6.9832416,/visit/pobe/XiBcHUH8,1,1,"Pobe","Benin"
T5lweIMG,-73.42148,5.077311,/visit/tenza/T5lweIMG,1,0,"Tenza","Colombia"
1_VI2FDW,-73.28694,8.437521,/visit/teorama/1_VI2FDW,1,0,"Teorama","Colombia"
2W8HD7B1,-38.877316,-4.3325996,/visit/baturite-ce/2W8HD7B1,1,0,"Baturité CE","Brazil"
9qwA09O-,-75.932846,1.974415,/visit/timan/9qwA09O-,1,0,"Timaná","Colombia"
aoHFMypE,-76.68335,2.352686,/visit/timbio/aoHFMypE,1,0,"Timbio","Colombia"
EunPlYgc,-74.63685,4.4585295,/visit/tocaima/EunPlYgc,1,0,"Tocaima","Colombia"
BMdDuNJi,-76.2704,2.956291,/visit/toribio/BMdDuNJi,1,0,"Toribío","Colombia"
73IEcwkB,-72.98594,5.560332,/visit/tota/73IEcwkB,1,0,"Tota","Colombia"
IgIAlhdo,-75.53979,39.73907,/visit/wilmington-de/IgIAlhdo,5,0,"Wilmington DE","United States"
p1LEl3sh,46.37233,40.68786,/visit/ganja/p1LEl3sh,2,1,"Ganja","Azerbaijan"
mj1zwBuG,-57.51776,-35.080666,/visit/magdalena-buenos-aires/mj1zwBuG,1,0,"Magdalena BA","Argentina"
i-4aNjAv,-73.22599,5.690894,/visit/tuta/i-4aNjAv,1,0,"Tuta","Colombia"
FaBEpzTH,-46.872944,-23.51133,/visit/barueri-sp/FaBEpzTH,5,0,"Barueri SP","Brazil"
92rJicXg,-73.522675,5.372167,/visit/ventaquemada/92rJicXg,1,0,"Ventaquemada","Colombia"
ny9jMe2w,-76.199524,4.575712,/visit/versalles/ny9jMe2w,1,0,"Versalles","Colombia"
f91Ywb-d,6.510874,46.555553,/visit/romanel-sur-morges/f91Ywb-d,2,0,"Romanel-sur-Morges","Switzerland"
pYT7LARm,-72.97958,10.60694,/visit/villanueva-la-guajira/pYT7LARm,1,0,"Villanueva, La Guajira","Colombia"
EpDyRTXG,-44.451336,-22.470966,/visit/resende-rj/EpDyRTXG,5,0,"Resende RJ","Brazil"
3BN8GJDx,-73.29645,5.437028,/visit/viracacha/3BN8GJDx,1,0,"Viracachá","Colombia"
fhJyOW-l,-73.75251,3.127883,/visit/vista-hermosa/fhJyOW-l,1,0,"Vista Hermosa","Colombia"
3EeGsr4i,-123.70794,48.77869,/visit/duncan/3EeGsr4i,3,0,"Duncan","Canada"
kKGY28Eu,-74.841515,6.669041,/visit/yali/kKGY28Eu,1,0,"Yali","Colombia"
D8r_GIGv,-77.07947,2.1482437,/visit/patia/D8r_GIGv,1,0,"Patia","Colombia"
_r-VgP9o,-73.97807,5.656439,/visit/pauna/_r-VgP9o,1,0,"Pauna","Colombia"
Su3xpmWh,-75.16142,5.38211,/visit/pensilvania-caldas/Su3xpmWh,1,0,"Pensilvania, Caldas","Colombia"
RLLnjqby,-75.643814,3.197241,/visit/planadas/RLLnjqby,1,0,"Planadas","Colombia"
Z4u-ih5j,-75.584045,8.412749,/visit/planeta-rica/Z4u-ih5j,1,0,"Planeta Rica","Colombia"
tfCMsQyQ,151.49323,-33.344826,/visit/the-entrance/tfCMsQyQ,1,0,"The Entrance","Australia"
ISj4c074,-74.40476,6.4895387,/visit/puerto-berrio/ISj4c074,1,0,"Puerto Berrío","Colombia"
Pq8POfMO,-74.58683,5.9759564,/visit/puerto-boyaca/Pq8POfMO,1,0,"Puerto Boyacá","Colombia"
qq-zXTdc,-74.95076,11.001004,/visit/puerto-colombia/qq-zXTdc,1,0,"Puerto Colombia","Colombia"
hdBFRBH5,5.166387,52.27379,/visit/bussum/hdBFRBH5,3,0,"Bussum","Netherlands"
SPvWatXu,16.52796,47.84637,/visit/eisenstadt/SPvWatXu,1,0,"Eisenstadt","Austria"
LCWzaBZi,-75.76186,4.625907,/visit/quimbaya/LCWzaBZi,1,0,"Quimbaya","Colombia"
uPP8zQZX,4.749496,44.556946,/visit/montelimar/uPP8zQZX,3,0,"Montélimar","France"
yi9fPCui,-76.60003,2.13332,/visit/rioblanco/yi9fPCui,1,0,"Rioblanco","Colombia"
v9uXvCQV,102.78723,17.413841,/visit/udon-thani/v9uXvCQV,5,0,"Udon Thani","Thailand"
bTIRL8dN,-73.49985,7.3919406,/visit/sabana-de-torres/bTIRL8dN,1,0,"Sabana de Torres","Colombia"
wOmIHyF2,-40.475975,-4.1947055,/visit/varjota-ce/wOmIHyF2,1,0,"Varjota CE","Brazil"
KCCGy0bd,-87.52863,38.67727,/visit/vincennes-in/KCCGy0bd,5,0,"Vincennes IN","United States"
XjwaQigI,-76.044334,1.9921345,/visit/saladoblanco/XjwaQigI,1,0,"Saladoblanco","Colombia"
zfGkAobR,-75.57031,4.637365,/visit/salento/zfGkAobR,1,0,"Salento","Colombia"
Eo2leX7v,-75.96394,5.963336,/visit/salgar/Eo2leX7v,1,0,"Salgar","Colombia"
LQoGH1j0,-73.833336,3.766667,/visit/samarcanda/LQoGH1j0,1,0,"Samarcanda","Colombia"
7FLhO2pe,-41.50729,-16.753807,/visit/ponto-dos-volantes-mg/7FLhO2pe,1,0,"Ponto dos Volantes MG","Brazil"
wxNkjzax,-56.335476,-14.718554,/visit/nobres-mt/wxNkjzax,1,0,"Nobres MT","Brazil"
QWK_H336,-48.531826,-20.709608,/visit/colina-sp/QWK_H336,1,0,"Colina SP","Brazil"
1sG35KPf,-74.13334,4.78334,/visit/buenavista/1sG35KPf,1,0,"Buenavista","Colombia"
8ogXzJ1h,-76.30219,3.900508,/visit/buga/8ogXzJ1h,1,0,"Buga","Colombia"
WscQm-ej,-74.56672,5.26674,/visit/cachipay/WscQm-ej,1,0,"Cachipay","Colombia"
dBxT75z4,-0.0450666,38.60291,/visit/altea/dBxT75z4,2,0,"Altea","Spain"
4LTUDAi7,76.522156,9.591567,/visit/kottayam/4LTUDAi7,2,0,"Kottayam","India"
e2G3ssAV,-72.55424,1.920614,/visit/calamar/e2G3ssAV,1,0,"Calamar","Colombia"
jH5aFW8D,-75.2966,6.979498,/visit/campamento/jH5aFW8D,1,0,"Campamento","Colombia"
cUVdRfFI,-75.326645,2.6851058,/visit/campoalegre/cUVdRfFI,1,0,"Campoalegre","Colombia"
cAcQNtTx,-76.02611,6.750597,/visit/canasgordas/cAcQNtTx,1,0,"Cañasgordas","Colombia"
XaoGoKMZ,-76.65543,7.755354,/visit/carepa/XaoGoKMZ,1,0,"Carepa","Colombia"
SAan1zcw,23.8,38.05,/visit/marousi/SAan1zcw,5,0,"Marousi","Greece"
mmtG9vMG,-75.198166,7.983182,/visit/caucasia/mmtG9vMG,1,0,"Caucasia","Colombia"
